review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,food and drinks,people,place,opinions
11,40,"That flesh tumbles from the bone and deep into the depths, so you can, well, fish it out again.",flesh tumbles bone deep depths well fish,"[-1.72466369e-01 -1.45920772e-01  3.68898549e-02 -1.87234628e-02
  8.58779518e-02  9.49832251e-02  3.01453767e-02 -9.52106151e-02
 -4.16593624e-02 -5.56435548e-03 -3.65066702e-02 -5.54350542e-02
 -7.98422899e-01 -7.86673014e-02  3.32320993e-04 -8.24071691e-02
  1.41013448e-01 -3.07351240e-02  9.01536657e-02 -2.21775374e-01
 -7.33705368e-02  6.81697696e-02  4.83323298e-02  4.12627027e-02
 -2.43553698e-02  1.90649869e-01 -1.19366931e-01  9.41804658e-02
  2.63674146e-02  7.80283563e-02  5.33687563e-02  7.06918913e-02
  3.95353343e-02 -3.90118233e-03 -4.85974126e-02 -3.15851283e-02
  1.41887386e-02 -1.06549988e-02  6.03128759e-02  1.22681114e-02
 -2.95949731e-02 -1.04591219e-01  2.84140224e-02  2.51513426e-02
  6.28493534e-03  2.95647669e-02  1.35509040e-01  5.44696170e-02
  1.10038860e-01  2.01750643e-01]",1,0,0,0
12,11,"The floors are dark varnished boards, the walls are distressed brick on one side and white tile on the other",floors dark varnished boards walls distressed brick one side white tile,"[-0.09467493 -0.17808647  0.14593319  0.12458465  0.06465286 -0.02921624
  0.12546849 -0.07159802  0.06719825 -0.03279035  0.05353836  0.04645515
 -0.78249652 -0.06434116  0.02496984 -0.05645446  0.00218283 -0.01009576
  0.08562585  0.01655635 -0.15565226 -0.08813815  0.04044668 -0.15758567
 -0.02398093  0.14512655 -0.2658731   0.06367347 -0.04210982  0.00919901
  0.0873172   0.07146218  0.04354767 -0.05496781  0.00531597 -0.05957869
  0.09502051  0.09047498  0.10489469  0.09505826 -0.00141907  0.14004438
 -0.01589727 -0.02605851  0.00790266 -0.02531685  0.07716422  0.09170339
  0.05133812  0.06775469]",0,0,1,0
28,12,"The floors are partly laid with polished wood, partly tiled in black and white.",floors partly laid polished wood partly tiled black white,"[-0.08482046 -0.25835036  0.15994926  0.12335967  0.04522618 -0.00333896
  0.07124534 -0.10547406  0.02243559 -0.04088719 -0.05360255  0.01385745
 -0.66885593 -0.08109925  0.06988588 -0.02167409  0.08610327  0.03097329
 -0.00690519  0.08795637 -0.09769493 -0.16669648  0.00230256 -0.22450691
  0.04335527  0.16087078 -0.23200206  0.11440317 -0.03602725  0.11173598
  0.1063073   0.18885526  0.11284863 -0.06602429  0.03871725 -0.04501694
 -0.0774506   0.16343362  0.12622337  0.11216729 -0.02553236  0.17267893
  0.0651146   0.00823944  0.04006997 -0.11324053  0.09347399  0.04635569
 -0.03108091  0.01550923]",0,0,1,0
10,22,"The focaccia has seemingly seen better days, that day possibly being yesterday.",focaccia seemingly seen better days day possibly yesterday,"[-0.02588094  0.03981419  0.0611857  -0.0618942   0.05168415  0.0195104
  0.145523   -0.03627187 -0.07744521 -0.00188455  0.00510781 -0.08359455
 -0.90064297  0.07845399 -0.03002973  0.04290881  0.03053527 -0.03724209
 -0.11326284 -0.02361349  0.01637406 -0.00464611 -0.05371359 -0.01668732
 -0.01236962  0.20629023 -0.06073306 -0.0504457   0.01569928 -0.06062049
  0.01493493  0.04212396 -0.01232308  0.00491356  0.02019261  0.06788102
 -0.02860946  0.00288123  0.03900436  0.08588304 -0.05455077  0.01211021
  0.1137682   0.00391924  0.03231665 -0.02195925  0.04630831 -0.02624911
 -0.11811015  0.09071149]",1,0,0,1
11,7,"The foil box contains a fold of pink greaseproof paper, filled in turn with soft lozenges of thickly spice-dusted barbecue beef.",foil box contains fold pink greaseproof paper filled turn soft lozenges thickly spice dusted barbecue beef,"[-1.20820401e-01 -9.00298831e-02  7.18914110e-02  1.20693494e-01
  1.53500303e-01  6.58690144e-02  7.39786212e-02 -1.21854811e-01
  1.41288393e-01 -2.49793293e-02 -3.37810671e-02  2.42566268e-02
 -7.31906836e-01 -9.45650716e-02 -3.71283558e-03  7.38310664e-02
  1.10957689e-01 -1.51194954e-01  7.14675032e-02 -8.19336977e-02
 -2.40307130e-01  4.59620826e-02  1.32806949e-01 -9.81815930e-02
  9.45174325e-03  1.97503599e-01 -9.72053518e-02  3.10730366e-02
 -2.05220145e-04 -4.61789746e-02  1.33706048e-01  1.53206993e-01
 -4.14599065e-02 -4.63149964e-02  6.43287920e-03 -1.64978414e-01
 -3.28845906e-02 -1.63954280e-02  1.13077821e-01  1.10667507e-01
 -2.48100681e-02 -1.81482110e-02 -1.05854355e-01 -8.19914548e-02
  1.11930665e-01 -2.91521493e-02  9.49138204e-02 -1.00244024e-02
  4.90801145e-02  9.23515258e-02]",1,0,0,0
3,21,"Follow that with a plate of their confited Jerusalem artichoke, roasted to dark toffeed caramel tones, with equally roasted fennel, on a bright sauce of tahini and preserved lemon.",Follow plate confited Jerusalem artichoke roasted dark toffeed caramel tones equally roasted fennel bright sauce tahini preserved lemon,"[-0.09873547 -0.17283652  0.02111585  0.07599265  0.02083118  0.10208268
 -0.09315062 -0.09016116 -0.05925259 -0.09809237 -0.15936864 -0.05359458
 -0.64628836 -0.12669006 -0.00639283  0.01513055  0.18395599 -0.13088059
  0.15374751 -0.03361872 -0.18187155 -0.09826863  0.00843931 -0.14407215
  0.04236285  0.20312015 -0.05980087  0.09310574  0.08271444 -0.03552992
  0.04497753  0.18311974 -0.06239654 -0.09356825 -0.02669565 -0.10396595
  0.03268444 -0.01440025  0.14273298  0.28138754  0.01781977 -0.22079192
  0.00456495 -0.08781725  0.08800871  0.05997159  0.11580607 -0.05356794
  0.02703151  0.05174536]",1,0,0,0
5,27,"Follow that with a plate of sarmadakia, their soft, loosely stuffed vine leaves, served warm, so the aromatics of fresh green herbs rise up to meet you.",Follow plate sarmadakia soft loosely stuffed vine leaves served warm aromatics fresh green herbs rise meet,"[-4.50223951e-02 -1.46272176e-01  1.73654918e-02  3.70602021e-02
  5.92157121e-02  4.79988928e-02  4.20062435e-02 -5.20706057e-02
  1.68971816e-02 -9.04890966e-02 -9.70123431e-02  7.60524884e-03
 -8.62058220e-01 -9.82175852e-02 -3.69502628e-02  8.90120557e-02
 -2.63419504e-02 -9.23292206e-02  1.05238276e-02 -6.29853326e-02
 -9.53874602e-02 -5.29141681e-02 -2.30004064e-02 -6.16066552e-02
 -1.88598429e-02  1.41887173e-01 -6.59091690e-02  2.39887185e-02
  3.43789529e-02 -6.92289340e-02  1.02286274e-02  1.24333489e-01
 -5.84451058e-02 -2.27338270e-04  4.93105731e-02 -1.07559002e-01
  5.75553738e-02  2.92837064e-02  6.23576368e-02  1.26842795e-01
 -1.17310114e-01 -5.78957113e-02  2.86153728e-02 -6.21204069e-02
  1.31976431e-01  2.79415615e-02  1.23187816e-01  1.16834635e-02
 -3.45443103e-02  1.00348812e-01]",1,0,0,0
21,32,"Follow that from the specials with thickly glazed duck hearts grilled so they still have bite, then dotted with yellow splodges of nose-tickling mustard.",Follow specials thickly glazed duck hearts grilled still bite dotted yellow splodges nose tickling mustard,"[-0.08175184 -0.14929323 -0.00635504  0.0595204   0.05225813 -0.06258075
  0.0557868  -0.00686926  0.02225944 -0.01756881 -0.04568018  0.00201845
 -0.7484623  -0.1778442  -0.08192844  0.03404118  0.04676181 -0.21347815
  0.09889985 -0.06558639 -0.12375335 -0.02489256  0.06949659 -0.13546815
  0.01464463  0.1921809  -0.09569689  0.02382563  0.0321493  -0.08860871
  0.05126357  0.18479652 -0.02240264 -0.04547335  0.03345195 -0.04962168
 -0.00506732 -0.05542046  0.10702514  0.20305133 -0.01265941 -0.16522445
  0.02836928 -0.10172299  0.09922182  0.01700325  0.11760346 -0.08374422
  0.09744637  0.14330345]",1,0,0,0
9,35,"That's followed by a fat, silky raviolo of poached salmon",followed fat silky raviolo poached salmon,"[-0.03923657 -0.07746974 -0.04099567 -0.07390118  0.06984144  0.00358923
 -0.06122769  0.03085496 -0.08694497  0.02307423 -0.10673341  0.02573221
 -0.74372268 -0.0976118  -0.01346093 -0.01401645  0.1230994  -0.25218102
 -0.01915034 -0.01844077 -0.05315011  0.07711675  0.01456373 -0.05426712
 -0.05945658  0.2930625  -0.06384337  0.00268473  0.09681285 -0.06071938
 -0.01828154  0.23597597  0.00439263 -0.07482636 -0.06641749  0.0007472
  0.01436696  0.00747077  0.08641441  0.1567999  -0.10854152 -0.22188202
  0.05912944  0.00888664  0.09441205 -0.01955827  0.09856161  0.04609293
 -0.05859434  0.0841474 ]",1,0,0,0
17,10,"Followed by the sort of bill I associate with memories made, with culinary wit and with all-round fabulousness.",Followed sort bill associate memories made culinary wit round fabulousness,"[ 6.17908080e-02  1.76699096e-01  6.80481372e-03  7.17642633e-02
  1.62510233e-01  7.29719095e-04  1.39429614e-01 -8.02718702e-02
  1.32237856e-02 -4.85983164e-02 -5.28407175e-02  4.52106465e-02
 -8.68369616e-01 -6.90574057e-02  7.40816745e-02  8.00723702e-02
 -8.20364873e-03  1.48783289e-02 -1.38595429e-01  2.53209709e-02
 -2.94354524e-02  1.39925665e-02 -4.65746493e-02 -1.44346292e-02
 -4.11999955e-02  1.94019017e-01  9.29397539e-02  1.96944746e-02
 -4.74309625e-04 -4.49453227e-02  4.79155885e-02 -3.52175976e-02
 -2.14799780e-02 -1.02175858e-01  5.34261052e-02 -6.40030006e-03
  3.30542441e-02  1.04253601e-01  1.03114823e-01  3.68405799e-02
 -1.62294800e-02  5.43717762e-03  2.64820075e-02 -9.00303047e-03
  5.54213132e-03 -3.81168806e-02  1.06720597e-01  5.75484703e-03
 -8.95888236e-03 -7.11610625e-03]",0,1,1,1
22,23,His food is also achingly pretty.,food achingly pretty,"[ 0.00443103 -0.06062612  0.10451084  0.02156232  0.15231806  0.12701066
  0.14891314 -0.13285778  0.00392021 -0.0662055  -0.1444153  -0.02171124
 -0.7307084  -0.15978626  0.06083527  0.081929    0.1195392  -0.09849364
 -0.08925292 -0.03252251  0.01368478 -0.06087783 -0.11467262  0.07131695
 -0.0681757   0.28482509 -0.14033782  0.0876075   0.05257362 -0.1478863
 -0.0586285   0.03072077  0.00682856 -0.0558467  -0.0851924  -0.01150381
 -0.07639015 -0.00214321  0.01086156  0.04235398 -0.09610271 -0.10946702
  0.02627013  0.05499466  0.015085    0.01242828  0.1564318  -0.01487658
 -0.1781642   0.11310859]",1,0,0,1
17,16,His food draws deeply on his Brazilian and Italian heritage.,food draws deeply Brazilian Italian heritage,"[-0.00717652 -0.01854358  0.12148004  0.11685963  0.10831417 -0.00715258
  0.0698031  -0.10462738  0.06782454 -0.09592234 -0.12824625 -0.1851301
 -0.77424695 -0.05450524  0.11174417 -0.03767778 -0.03613476 -0.07274805
  0.04962524 -0.10446913  0.01376445 -0.01589836  0.06579865 -0.05635985
  0.00623863  0.3028881  -0.02302377  0.07299392  0.07586799 -0.17253578
  0.04933382 -0.0846233   0.0061184   0.04365175  0.1104008  -0.06303463
  0.07543011  0.08326216  0.04996749  0.02921393 -0.07947418 -0.10078614
  0.01280331  0.02358476  0.04450037  0.09582016  0.16472144 -0.00737568
 -0.03967825 -0.02926065]",1,0,1,0
18,21,", but the food is giving me enough of a high.",food giving enough high,"[ 0.04292082 -0.01774262  0.01748691 -0.00090127  0.02178913  0.0739046
  0.17891878 -0.08824814 -0.00701591 -0.02720061 -0.07865334 -0.00421289
 -0.8915719   0.00157273  0.01839367  0.05917479  0.00544019 -0.1129406
 -0.02597352 -0.04111053 -0.07795152 -0.02387898  0.05439913  0.03412678
 -0.00445509  0.17243455  0.04471184  0.00903053  0.05295919 -0.08572721
 -0.01594883 -0.03895866 -0.05811173  0.07467512  0.06200137  0.00337527
 -0.07450269  0.05628441  0.02991214  0.01379939 -0.13889804  0.03241354
 -0.01335594 -0.08086891  0.09049573 -0.05315013  0.05153139  0.05283675
 -0.07412163  0.0689464 ]",1,1,0,1
24,14,It is food that makes you feel like you are engaged in an exercise of profound self-care.,food makes feel like engaged exercise profound self care,"[-4.34825477e-04  1.72992914e-02 -2.70075107e-02 -2.02490985e-02
  5.16813799e-02  1.39261853e-01  2.05958984e-01 -1.00946190e-01
 -6.18272969e-02 -1.13193002e-02 -8.80115572e-02 -1.24514511e-01
 -8.40805191e-01 -3.35010392e-02 -2.04082364e-02  7.30565769e-02
  4.51680756e-02 -7.75396269e-02 -1.81783438e-02 -2.81351256e-02
 -1.91433088e-02  8.49244298e-02 -2.05909454e-02  1.51699178e-01
 -6.38468741e-02  2.28971896e-01 -2.33016742e-02  1.19006778e-01
 -2.70757703e-02 -6.95529708e-02 -5.53862417e-02 -4.37625378e-02
 -3.94225379e-02 -1.36704356e-02 -1.53275041e-02 -1.20212585e-02
  2.71192670e-03  1.66895613e-02  5.77160427e-02 -3.44068211e-02
 -4.56797746e-03 -6.72024068e-03  5.82282405e-02 -1.32115107e-02
  6.89096147e-02 -4.16530379e-02  1.01139664e-01  8.06492653e-02
 -1.56730366e-01  5.06912058e-02]",1,1,0,1
13,12,"'The food is much like the restaurant: simple, rustic and packed full of charm and character.'",food much like restaurant simple rustic packed full charm character,"[-0.04368566 -0.06741624  0.01149145  0.04436573  0.13611964  0.03870837
  0.15526106 -0.09750748 -0.01254515 -0.0198532  -0.04744708 -0.01271894
 -0.87770527 -0.04856095  0.03355829  0.06508217  0.09360024 -0.08381406
 -0.02208358  0.01090311 -0.10307794 -0.023699   -0.04729956  0.00408591
 -0.03137663  0.09425187 -0.10649498  0.02163784  0.0738263  -0.1564667
  0.01972155  0.01990516 -0.01771981 -0.04356153  0.0873632  -0.0219234
 -0.00393218  0.01018074  0.08920903  0.02369271 -0.15796949  0.01836738
  0.03201471 -0.04600552  0.10134585  0.05282212  0.09342778  0.03418803
 -0.0645293   0.00278664]",0,0,1,1
27,19,Some of the food really is spectacular.,food really spectacular,"[ 0.02754861  0.05595723  0.04097912 -0.07655956  0.09421977  0.07251399
  0.18640641 -0.08102237 -0.00304418 -0.02722171 -0.07481884 -0.02277407
 -0.84512756  0.04086395  0.03919841  0.07858717  0.06379974 -0.07947476
 -0.03472939 -0.02268579 -0.00854376 -0.09745153 -0.02458464  0.0826817
 -0.00920218  0.20573355 -0.09564982  0.08921143  0.05331513 -0.16802274
 -0.03502319  0.02579135 -0.02893435 -0.01427121  0.03020913  0.04791162
 -0.04506676 -0.03747011  0.05838664  0.07857061 -0.11864303 -0.06004784
  0.01834988 -0.02463616  0.06785331  0.05290134  0.09902811 -0.03361489
 -0.14637903  0.07329124]",1,0,0,1
28,13,"The food is solid, comforting and beautifully executed and puts satisfaction a little way ahead of drop-dead gorgeousness.",food solid comforting beautifully executed puts satisfaction little way ahead drop dead gorgeousness,"[-0.06159979 -0.05329482  0.09377989  0.09658408  0.04577621  0.11726935
  0.16398561 -0.12109485 -0.12665756 -0.13788166 -0.0554095  -0.06001684
 -0.82264889 -0.0857703   0.02819661  0.06025955  0.04554239 -0.04259052
 -0.06747596 -0.0763311  -0.02636056 -0.01982517 -0.0422487   0.04530986
 -0.07249987  0.32417602 -0.03196308  0.07452488  0.02326489 -0.06199507
  0.02083964  0.05343856  0.00478759 -0.05381003  0.07344068  0.00564513
  0.02272777  0.01123416  0.01430775  0.0222118   0.00400147 -0.02258502
  0.11626843 -0.00211515  0.07071575  0.0307995   0.07387847  0.07188514
 -0.04298236  0.04041835]",1,0,0,1
16,13,This is food over which to take your friends' emotional pulse.,food take friends emotional pulse,"[ 0.01835634  0.06210865 -0.05961258  0.02424639  0.01032553  0.04989754
  0.2306393  -0.10726236 -0.0357784  -0.01062434 -0.05624449 -0.08600055
 -0.8769182   0.00670217  0.01761611  0.05103409  0.01368653 -0.08362373
 -0.02643888 -0.04643512 -0.04254161  0.00796778  0.00490309  0.09057735
 -0.05343121  0.12710348 -0.01002101  0.0518547  -0.02756335 -0.04844769
 -0.03555374 -0.11439822 -0.06093818  0.02611386  0.04364428 -0.02334363
  0.05078908  0.00859475  0.0569473   0.06450981 -0.15704101  0.05186478
  0.05313761 -0.04502051  0.11870904  0.05017356  0.08722361  0.02453622
 -0.0226306   0.08147979]",0,1,0,1
11,26,"if you can forgive the suya, which some people simply won't.",forgive suya people simply,"[-0.01458172  0.06377151 -0.03539988  0.08012008 -0.02807739  0.0438859
  0.13961725  0.00097222 -0.08411328  0.14300972 -0.03154348 -0.09338817
 -0.84508204 -0.1028662  -0.1289781   0.15193534 -0.01512842 -0.04804557
  0.08838636 -0.09464759  0.0720288  -0.05748955 -0.07874338  0.14508368
  0.00388338  0.07761908  0.08093514  0.04741088  0.0239604  -0.02103512
  0.03914515  0.03683356  0.02503372  0.08694103  0.00095079  0.09710399
 -0.06246964 -0.08253231 -0.06435766 -0.01035651  0.05707925  0.0805233
  0.0971203  -0.05622952  0.0471658  -0.12600078  0.11944555  0.05396564
  0.00801128  0.00884912]",0,1,0,1
28,8,"The former Bank of Scotland building on St Andrew Square has recently opened as the Gleneagles Townhouse and boasts a restaurant, the Spence, full of vault and cornice and grandeur.",former Bank Scotland building St Andrew Square recently opened Gleneagles Townhouse boasts restaurant Spence full vault cornice grandeur,"[-0.09054917  0.04115121  0.11199209 -0.06287245  0.05976918 -0.07798648
  0.01054514 -0.09291828  0.03986772 -0.21377229  0.02538018 -0.03451809
 -0.77385869  0.0478305   0.19614506 -0.04984154  0.06812982  0.08658721
 -0.02467142 -0.0255175  -0.01584743 -0.18939066 -0.07224888 -0.20512046
 -0.04471229  0.22139024 -0.03061007 -0.05446971  0.00111666 -0.04295565
  0.11618024 -0.05228751 -0.01718592 -0.12974296  0.12046184 -0.02779631
  0.00313697  0.1464388   0.11571783 -0.01585447 -0.02739853  0.06411495
  0.00201154  0.02497202  0.00962285  0.02585733  0.06751809 -0.10866907
  0.03398881  0.05382873]",0,0,1,1
3,10,and its former life as a cinema,former life cinema,"[ 0.05189567  0.00377657  0.04502603  0.03955313 -0.03497376  0.02099619
  0.08919061  0.02439084 -0.02671179 -0.11961157  0.00172126 -0.05397499
 -0.84703652  0.07274769  0.091039   -0.0278783  -0.01995718  0.09910808
 -0.09337776  0.00907059 -0.03614369 -0.03739232 -0.02593168 -0.16038149
  0.01996664  0.06098446  0.03253243 -0.07512681  0.02595027 -0.02575598
  0.1269997  -0.14915481 -0.15196381 -0.02938583  0.02819344  0.01465209
  0.06476258 -0.03538279 -0.07156506 -0.1635786  -0.20805383  0.0472248
  0.04049491  0.04313503  0.03675367  0.13770169  0.03669952  0.01381148
 -0.01794937 -0.03982466]",0,0,1,0
18,11,"I found Roasta outside the city centre on the corner of a residential shopping parade, just past the Central Lancashire University campus",found Roasta outside city centre corner residential shopping parade past Central Lancashire University campus,"[ 0.05596756 -0.00745035  0.04349747 -0.19261096  0.05067259 -0.0147679
  0.14862774 -0.07197536  0.03369208 -0.11673273  0.0575817  -0.0272858
 -0.78913327  0.06929673  0.17109376 -0.01168249  0.00498314 -0.00583717
 -0.0708047  -0.08777169  0.06831109 -0.19011378 -0.07036811 -0.17570565
  0.03902244  0.06416111 -0.00952592 -0.03362252  0.01444816 -0.0481805
  0.06878742 -0.14314887  0.08176554 -0.07165619  0.11184184 -0.00253756
 -0.0528452   0.18542357  0.07806564  0.03751645 -0.12669921  0.12780535
 -0.02883045  0.00407822  0.03876843  0.12087355  0.0654504  -0.01251435
  0.02387868  0.06786598]",0,0,1,0
29,20,There are four of us tonight,four us tonight,"[ 6.51719438e-02  5.14300213e-02  6.80431437e-02 -4.18257756e-02
  7.12485777e-02  6.05293386e-02  1.52150140e-01  5.49923005e-02
 -4.33970912e-02 -9.38946262e-02  4.56916410e-02 -7.11171960e-02
 -8.95618852e-01  6.03230314e-02  7.94199262e-03  2.32776505e-02
 -4.63214175e-02 -7.27628696e-02 -1.21981431e-01  4.85136059e-02
  2.69189330e-02 -2.83295389e-02  2.95033171e-02 -1.21788318e-01
  2.64938246e-02  5.80928563e-02 -2.09697525e-03 -1.20044924e-02
  4.81428193e-02 -6.93025216e-04  7.80466240e-02  9.79152354e-03
 -1.89619926e-02  1.16026824e-01  1.29964557e-01 -3.62376054e-03
  3.45099155e-04  2.98604734e-02  1.08623049e-02  2.27011893e-02
 -1.09534936e-01  2.91290132e-02  3.29273052e-02  6.43047038e-02
  6.72802200e-02 -1.03429293e-02 -1.34974945e-02 -7.47554264e-02
  3.56685653e-02  1.04717990e-01]",0,1,0,0
15,26,Fresh chilli and lime give verve and literal zest to the dark umami flavours.,Fresh chilli lime give verve literal zest dark umami flavours,"[-0.14494985 -0.04697018  0.03049959  0.04472769  0.06640418  0.08295054
  0.11406315 -0.18948794 -0.01752916 -0.0458655  -0.14832628 -0.05988685
 -0.69365064 -0.04222697  0.04851023 -0.05727058  0.22806834 -0.04530208
  0.11972664  0.02335518 -0.17113559 -0.03395484  0.05436628 -0.04531406
  0.06053786  0.12809064  0.00578244  0.08730024  0.0510503  -0.20519057
  0.12379795  0.08921416 -0.08282676 -0.07108946 -0.05051329 -0.04657922
 -0.03866626 -0.01663017  0.08366824  0.29210386 -0.03656404 -0.17225087
 -0.08473172 -0.1295398   0.04303615  0.10632903  0.05451758  0.00254899
 -0.01665014  0.12185901]",1,0,0,0
